0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
10 1.25 -1.2479 0 38 0.0820976 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24784 0 39 0.0821559 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24779 0 40 0.0822142 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24773 0 41 0.0822725 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24767 0 42 0.0823308 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24761 0 43 0.0823892 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24755 0 44 0.0824475 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24749 0 45 0.0825058 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24744 0 46 0.0825641 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24738 0 47 0.0826224 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24732 0 48 0.0826807 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24726 0 49 0.082739 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2472 0 50 0.0827973 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24715 0 51 0.0828556 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24709 0 52 0.082914 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24703 0 53 0.0829723 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24697 0 54 0.0830306 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24691 0 55 0.0830889 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24685 0 56 0.0831472 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2468 0 57 0.0832055 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24674 0 58 0.0832638 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24668 0 59 0.0833221 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24662 0 60 0.0833804 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24656 0 61 0.0834387 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2465 0 62 0.0834971 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24645 0 63 0.0835554 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24639 0 64 0.0836137 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24633 0 65 0.083672 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24627 0 66 0.0837303 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24621 0 67 0.0837886 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24615 0 68 0.0838469 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2461 0 69 0.0839052 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24604 0 70 0.0839635 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24598 0 71 0.0840219 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24592 0 72 0.0840802 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24586 0 73 0.0841385 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2458 0 74 0.0841968 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24575 0 75 0.0842551 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24569 0 76 0.0843134 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24563 0 77 0.0843717 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24557 0 78 0.08443 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24551 0 79 0.0844883 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24545 0 80 0.0845466 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2454 0 81 0.084605 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24534 0 82 0.0846633 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24528 0 83 0.0847216 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24522 0 84 0.0847799 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24516 0 85 0.0848382 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2451 0 86 0.0848965 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24505 0 87 0.0849548 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24499 0 88 0.0850131 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24493 0 89 0.0850714 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24487 0 90 0.0851297 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24481 0 91 0.0851881 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24475 0 92 0.0852464 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.2447 0 93 0.0853047 {7} Color 7 TrackId TrackColor 0 0 -
10 1.25 -1.24464 0 94 0.085363 {7} Color 7 TrackId TrackColor 0 0 -
